route_id,query_date,route_pair,n_flights,synthetic,corridor_id,waypoint_index,lon,lat
2022-01-17_EGLL_VTBS_1,2022-01-17,EGLL→VTBS,9,False,1,58,96.99012,16.16247
2022-01-17_EGLL_VTBS_1,2022-01-17,EGLL→VTBS,9,False,1,59,100.7501,13.6811
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,0,4.7639,52.3086
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,1,8.42212,53.78553
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,2,9.06176,53.96944
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,3,10.34081,54.33764
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,4,11.62472,54.6885
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,5,12.91364,55.02047
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,6,14.20712,55.33437
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,7,15.50578,55.62498
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,8,16.81004,55.88687
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,9,18.12074,56.10882
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,10,19.43749,56.28693
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,11,20.76021,56.41615
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,12,22.0868,56.49669
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,13,23.41615,56.53067
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,14,24.74589,56.52193
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,15,26.07468,56.47634
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,16,27.39778,56.37992
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,17,28.71467,56.24569
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,18,30.02539,56.07985
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,19,31.33049,55.89294
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,20,32.62888,55.68214
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,21,33.92624,55.46464
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,22,35.22444,55.23999
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,23,36.52261,55.00138
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,24,37.82033,54.74593
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,25,39.11888,54.47723
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,26,40.41688,54.20085
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,27,41.71503,53.92922
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,28,43.0124,53.65918
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,29,44.30899,53.39155
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,30,45.60483,53.1256
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,31,46.8993,52.85727
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,32,48.16729,52.55293
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,33,49.37752,52.12928
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,34,50.53044,51.58869
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,35,51.62657,50.93354
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,36,52.66654,50.16652
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,37,53.67339,49.30649
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,38,54.68024,48.44646
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,39,55.6871,47.58642
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,40,56.69395,46.72639
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,41,57.7008,45.86636
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,42,58.70766,45.00633
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,43,59.71451,44.14629
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,44,60.72136,43.28626
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,45,61.72821,42.42623
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,46,62.73507,41.5662
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,47,63.74192,40.70616
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,48,64.74877,39.84613
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,49,65.75562,38.9861
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,50,66.76248,38.12607
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,51,67.76933,37.26603
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,52,68.77618,36.406
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,53,69.78303,35.54597
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,54,70.78989,34.68594
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,55,71.79627,33.8224
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,56,72.78486,32.9423
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,57,73.72333,32.02522
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,58,74.20498,31.57504
2022-01-17_EHAM_VIDP_0,2022-01-17,EHAM→VIDP,4,False,0,59,77.1025,28.5562
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,0,4.7639,52.3086
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,1,9.40819,51.4861
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,2,10.1209,51.2864
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,3,11.51914,50.882
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,4,12.96698,50.4219
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,5,14.40237,49.95352
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,6,15.82656,49.44224
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,7,17.24546,48.93344
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,8,18.65655,48.43361
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,9,20.05783,47.91308
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,10,21.44828,47.34015
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,11,22.82844,46.74673
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,12,24.19738,46.11814
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,13,25.55411,45.46062
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,14,26.89764,44.77443
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,15,28.24668,44.09857
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,16,29.61736,43.48828
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,17,31.01814,42.97371
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,18,32.45025,42.56751
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,19,33.91726,42.28804
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,20,35.40316,42.10439
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,21,36.89408,41.96871
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,22,38.38391,41.85629
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,23,39.87395,41.75698
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,24,41.36272,41.61077
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,25,42.82523,41.35628
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,26,44.26148,40.99352
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,27,45.67148,40.52248
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,28,47.05521,39.94554
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,29,48.41397,39.31045
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,30,49.77273,38.67537
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,31,51.13148,38.04029
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,32,52.49224,37.40972
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,33,53.85672,36.78399
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,34,55.22493,36.16308
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,35,56.59687,35.54701
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,36,57.97255,34.93577
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,37,59.34995,34.32485
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,38,60.72736,33.71392
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,39,62.10477,33.10299
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,40,63.48217,32.49206
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,41,64.85958,31.88114
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,42,66.23698,31.27021
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,43,67.61439,30.65928
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,44,68.9918,30.05813
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,45,70.37025,29.47326
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,46,71.77363,28.98236
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,47,73.20326,28.58496
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,48,74.64912,28.24886
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,49,76.10616,27.96026
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,50,77.56917,27.67104
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,51,79.00549,27.28359
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,52,80.4065,26.78263
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,53,81.78222,26.20037
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,54,83.1343,25.54111
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,55,84.46526,24.8488
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,56,85.78029,24.13685
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,57,87.07926,23.40864
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,58,87.7298,23.04939
2022-01-17_EHAM_VTBS_0,2022-01-17,EHAM→VTBS,9,False,0,59,100.7501,13.6811
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,0,2.5479,49.0097
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,1,6.52462,52.7291
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,2,7.60837,53.34915
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,3,9.7619,54.63451
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,4,11.98107,55.80845
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,5,14.23998,56.88885
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,6,16.52395,57.91318
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,7,18.82347,58.87363
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,8,21.15525,59.74715
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,9,23.52495,60.53673
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,10,25.92855,61.26512
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,11,28.36011,61.91191
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,12,30.81491,62.42239
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,13,33.27078,62.86228
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,14,35.71594,63.25027
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,15,38.14891,63.57915
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,16,40.57772,63.88436
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,17,43.0091,64.23512
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,18,45.44095,64.58055
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,19,47.87233,64.88982
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,20,50.28592,65.15404
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,21,52.68172,65.24049
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,22,55.05973,65.10873
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,23,57.41948,64.76468
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,24,59.7619,64.23859
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,25,62.10432,63.53935
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,26,64.44675,62.79968
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,27,66.78917,62.06001
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,28,69.13159,61.32034
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,29,71.47402,60.5892
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,30,73.81644,59.95197
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,31,76.16237,59.41861
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,32,78.51557,58.9891
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,33,80.87602,58.56491
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,34,83.24374,58.11875
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,35,85.61872,57.56522
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,36,87.98641,56.89438
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,37,90.34302,56.10623
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,38,92.68853,55.29931
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,39,95.02295,54.4924
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,40,97.34628,53.68522
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,41,99.66955,52.87764
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,42,101.99282,52.06967
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,43,104.31608,51.2613
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,44,106.64122,50.45254
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,45,108.97018,49.64364
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,46,111.30298,48.83474
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,47,113.63961,48.02584
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,48,115.98007,47.22039
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,49,118.32249,46.41533
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,50,120.66492,45.61066
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,51,123.00734,44.8064
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,52,125.34977,44.00253
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,53,127.69219,43.19562
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,54,130.03461,42.3887
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,55,132.37704,41.58179
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,56,134.67953,40.77488
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,57,136.76883,39.78463
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,58,137.86678,39.33534
2022-01-17_LFPG_RJTT_0,2022-01-17,LFPG→RJTT,9,False,0,59,139.7811,35.5494
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,0,2.5479,49.0097
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,1,6.78603,48.15237
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,2,7.42169,47.9123
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,3,8.69134,47.43886
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,4,9.94607,46.93063
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,5,11.18259,46.3976
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,6,12.40072,45.84476
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,7,13.60492,45.27552
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,8,14.78476,44.68938
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,9,15.94256,44.0751
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,10,17.0827,43.43479
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,11,18.20288,42.77048
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,12,19.30429,42.08736
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,13,20.40062,41.37871
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,14,21.48216,40.64562
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,15,22.52906,39.88808
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,16,23.54378,39.13586
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,17,24.52978,38.402
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,18,25.49516,37.70029
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,19,26.45093,37.04151
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,20,27.41693,36.42508
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,21,28.39403,35.76628
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,22,29.36511,35.05301
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,23,30.36733,34.29138
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,24,31.41495,33.46571
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,25,32.4905,32.60059
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,26,33.62038,31.80044
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,27,34.81848,31.11179
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,28,36.03918,30.52606
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,29,37.26826,30.06195
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,30,38.52008,29.69802
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,31,39.76658,29.38481
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,32,41.00775,29.07161
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,33,42.2436,28.76727
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,34,43.47413,28.48032
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,35,44.70241,28.20779
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,36,45.93069,27.91768
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,37,47.1698,27.64442
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,38,48.41765,27.36958
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,39,49.66761,27.06074
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,40,50.9199,26.721
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,41,52.17605,26.38714
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,42,53.42542,26.02533
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,43,54.67571,25.72913
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,44,55.93044,25.54964
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,45,57.18848,25.4978
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,46,58.44831,25.56882
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,47,59.70974,25.76212
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,48,60.96715,25.99368
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,49,62.22366,26.23631
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,50,63.48017,26.47894
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,51,64.73668,26.72156
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,52,65.99309,26.96419
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,53,67.24899,27.20681
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,54,68.50436,27.44944
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,55,69.76087,27.69207
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,56,71.01856,27.91299
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,57,72.28012,28.06444
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,58,72.91024,28.15753
2022-01-17_LFPG_VIDP_0,2022-01-17,LFPG→VIDP,5,False,0,59,77.1025,28.5562
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,0,2.5479,49.0097
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,1,6.55786,48.02356
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,2,7.16405,47.91425
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,3,8.37336,47.68626
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,4,9.58953,47.45688
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,5,10.80465,47.20837
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,6,12.01787,46.93537
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,7,13.22721,46.63525
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,8,14.43209,46.30897
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,9,15.6321,45.95983
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,10,16.8313,45.59112
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,11,18.02214,45.20446
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,12,19.20414,44.80245
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,13,20.37945,44.41001
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,14,21.56155,44.06425
2022-01-17_LFPG_VIDP_1,2022-01-17,LFPG→VIDP,9,False,1,15,22.75139,43.76647
